#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.39,0.00
1,1000,5.46,0.18
2,1000,5.47,0.37
4,1000,5.46,0.73
8,1000,5.44,1.47
16,1000,5.48,2.92
32,1000,5.46,5.86
64,1000,5.47,11.70
128,1000,5.58,22.96
256,1000,5.62,45.53
512,1000,5.67,90.37
1024,1000,6.30,162.48
2048,1000,6.11,335.44
4096,1000,7.14,573.60
8192,1000,7.54,1085.91
16384,1000,9.71,1686.49
32768,1000,15.96,2052.51
65536,640,30.36,2158.63
131072,320,43.27,3029.05
262144,160,62.17,4216.90
524288,80,96.22,5448.61
1048576,40,161.02,6512.23
2097152,20,309.32,6779.90
4194304,10,638.50,6568.95
8388608,5,1507.90,5563.10
16777216,2,3148.52,5328.61
33554432,1,6338.22,5293.98
67108864,1,12651.31,5304.50
134217728,1,25159.99,5334.57
268435456,1,52689.88,5094.63
