#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.43,0.00
1,1000,5.51,0.18
2,1000,5.51,0.36
4,1000,5.50,0.73
8,1000,5.51,1.45
16,1000,5.52,2.90
32,1000,5.51,5.81
64,1000,5.52,11.59
128,1000,5.60,22.88
256,1000,5.62,45.58
512,1000,5.66,90.43
1024,1000,6.27,163.39
2048,1000,6.11,335.46
4096,1000,7.09,577.94
8192,1000,7.61,1077.19
16384,1000,9.71,1688.07
32768,1000,15.88,2063.29
65536,640,30.24,2166.85
131072,320,42.95,3051.56
262144,160,61.37,4271.76
524288,80,94.98,5520.09
1048576,40,159.57,6571.13
2097152,20,311.13,6740.52
4194304,10,606.64,6914.03
8388608,5,1457.50,5755.49
16777216,2,3156.49,5315.15
33554432,1,6369.16,5268.26
67108864,1,12717.55,5276.87
134217728,1,25256.82,5314.12
268435456,1,50763.49,5287.96
