#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.43,0.00
1,1000,5.49,0.18
2,1000,5.50,0.36
4,1000,5.47,0.73
8,1000,5.49,1.46
16,1000,5.48,2.92
32,1000,5.48,5.84
64,1000,5.51,11.61
128,1000,5.57,22.96
256,1000,5.59,45.81
512,1000,5.67,90.35
1024,1000,6.26,163.49
2048,1000,6.06,337.68
4096,1000,7.06,580.48
8192,1000,7.52,1089.27
16384,1000,9.71,1687.21
32768,1000,15.89,2062.09
65536,640,30.35,2159.13
131072,320,43.29,3027.52
262144,160,62.08,4222.89
524288,80,95.50,5490.00
1048576,40,161.40,6496.71
2097152,20,311.62,6729.88
4194304,10,606.36,6917.23
8388608,5,1550.44,5410.46
16777216,2,3309.59,5069.27
33554432,1,6560.72,5114.44
67108864,1,13185.39,5089.64
134217728,1,26229.48,5117.06
268435456,1,52761.57,5087.71
