#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.98,1.02
2,1000,1.00,2.00
4,1000,1.00,4.01
8,1000,0.99,8.09
16,1000,0.99,16.13
32,1000,1.01,31.63
64,1000,1.15,55.81
128,1000,1.20,106.74
256,1000,1.44,177.77
512,1000,1.52,336.76
1024,1000,1.66,615.96
2048,1000,2.31,885.71
4096,1000,3.21,1277.50
8192,1000,4.49,1826.43
16384,1000,6.28,2610.13
32768,1000,8.38,3909.85
65536,640,12.24,5355.77
131072,320,18.51,7081.81
262144,160,31.91,8215.53
524288,80,54.29,9657.09
1048576,40,98.53,10642.14
2097152,20,182.25,11506.86
4194304,10,353.44,11867.06
8388608,5,692.18,12119.05
16777216,2,1382.17,12138.31
33554432,1,2768.41,12120.46
67108864,1,5521.86,12153.32
134217728,1,11043.89,12153.12
268435456,1,22063.04,12166.75
