#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.17,0.00
1,1000,8.24,0.12
2,1000,8.25,0.24
4,1000,8.23,0.49
8,1000,8.25,0.97
16,1000,8.24,1.94
32,1000,8.28,3.86
64,1000,8.26,7.75
128,1000,8.60,14.89
256,1000,8.59,29.81
512,1000,8.67,59.03
1024,1000,9.80,104.52
2048,1000,9.20,222.52
4096,1000,11.18,366.27
8192,1000,11.82,693.21
16384,1000,15.95,1027.15
32768,1000,26.17,1252.05
65536,640,57.68,1136.26
131072,320,81.85,1601.32
262144,160,123.50,2122.70
524288,80,198.40,2642.52
1048576,40,329.62,3181.17
2097152,20,626.11,3349.52
4194304,10,1241.12,3379.46
8388608,5,2425.37,3458.69
16777216,2,5044.80,3325.65
33554432,1,10326.29,3249.42
67108864,1,20491.49,3274.96
134217728,1,40466.99,3316.72
268435456,1,84567.60,3174.21
