#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.98,1.02
2,1000,0.99,2.02
4,1000,0.98,4.07
8,1000,0.98,8.16
16,1000,0.98,16.29
32,1000,1.00,31.99
64,1000,1.17,54.77
128,1000,1.20,106.26
256,1000,1.42,180.34
512,1000,1.49,343.86
1024,1000,1.66,618.12
2048,1000,2.32,882.20
4096,1000,3.18,1286.29
8192,1000,4.47,1831.31
16384,1000,6.27,2612.81
32768,1000,8.45,3878.69
65536,640,12.37,5296.36
131072,320,18.61,7043.71
262144,160,32.70,8017.49
524288,80,54.30,9655.49
1048576,40,98.23,10674.67
2097152,20,182.27,11505.94
4194304,10,353.28,11872.52
8388608,5,693.19,12101.46
16777216,2,1382.76,12133.16
33554432,1,2758.46,12164.19
67108864,1,5505.25,12189.97
134217728,1,11024.16,12174.87
268435456,1,22037.26,12180.98
