#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.98,1.02
2,1000,0.99,2.02
4,1000,0.99,4.04
8,1000,0.99,8.12
16,1000,0.99,16.20
32,1000,1.01,31.55
64,1000,1.16,55.00
128,1000,1.20,106.29
256,1000,1.42,179.77
512,1000,1.49,342.95
1024,1000,1.68,611.03
2048,1000,2.31,884.92
4096,1000,3.18,1287.22
8192,1000,4.55,1800.92
16384,1000,6.44,2543.87
32768,1000,8.57,3825.04
65536,640,12.41,5279.75
131072,320,18.74,6994.49
262144,160,32.62,8037.50
524288,80,54.35,9646.35
1048576,40,96.96,10813.98
2097152,20,186.01,11274.55
4194304,10,352.23,11907.69
8388608,5,695.18,12066.81
16777216,2,1380.20,12155.66
33554432,1,2766.88,12127.18
67108864,1,5507.34,12185.36
134217728,1,11019.55,12179.97
268435456,1,22043.17,12177.72
